Date,Open,High,Low,Close,Adj Close,Volume
2016-05-24,0.532810,0.543440,0.519530,0.540000,0.338375,5548800
2016-05-25,0.543590,0.550000,0.531250,0.531250,0.332892,2425600
2016-05-27,0.527340,0.537500,0.525000,0.525000,0.328975,4499200
2016-05-30,0.525000,0.538590,0.516880,0.538590,0.337491,6176000
2016-05-31,0.533590,0.543130,0.531250,0.543130,0.340336,1728000
2016-06-01,0.538590,0.542970,0.528280,0.528590,0.331225,8556800
2016-06-02,0.529690,0.541090,0.527340,0.541090,0.339058,9081600
2016-06-03,0.538590,0.546720,0.527810,0.546720,0.342585,18835200
2016-06-06,0.542190,0.583280,0.541250,0.582810,0.365200,15174400
2016-06-07,0.580940,0.594530,0.576090,0.594530,0.372544,14355200
2016-06-08,0.601560,0.604690,0.584380,0.594530,0.372544,12480000
2016-06-09,0.594380,0.594530,0.566720,0.588910,0.369023,5875200
2016-06-10,0.586560,0.586560,0.564060,0.574840,0.360206,11347200
2016-06-13,0.572660,0.573590,0.547500,0.548280,0.343563,15449600
2016-06-14,0.548280,0.550160,0.524380,0.544220,0.341019,24364800
2016-06-15,0.545470,0.550630,0.535470,0.543590,0.340624,7366400
2016-06-16,0.540630,0.542810,0.529380,0.529690,0.331914,4249600
2016-06-17,0.530630,0.558590,0.530630,0.557810,0.349535,5312000
2016-06-20,0.564840,0.581250,0.564060,0.575000,0.360306,13056000
2016-06-21,0.575160,0.590310,0.572500,0.588750,0.368922,14892800
2016-06-22,0.587970,0.599220,0.585940,0.586720,0.367650,12147200
2016-06-23,0.586720,0.592970,0.579530,0.592970,0.371567,13043200
2016-06-24,0.578440,0.583280,0.565630,0.578130,0.362268,8806400
2016-06-27,0.578130,0.583590,0.549840,0.577970,0.362167,14400000
2016-06-28,0.589220,0.594060,0.587660,0.593750,0.372055,19532800
2016-06-29,0.595000,0.600000,0.591720,0.597660,0.374505,17587200
2016-06-30,0.598130,0.603130,0.596090,0.601560,0.376949,5235200
2016-07-01,0.603590,0.615630,0.603590,0.609380,0.381849,17606400
2016-07-04,0.609380,0.613280,0.598440,0.613280,0.384293,7968000
2016-07-05,0.603590,0.615310,0.603590,0.611720,0.383316,9529600
2016-07-06,0.612810,0.614690,0.607810,0.609380,0.381849,3660800
2016-07-07,0.609380,0.622660,0.609380,0.618750,0.387721,3328000
2016-07-08,0.618750,0.663750,0.617810,0.653130,0.409264,9676800
2016-07-11,0.661560,0.666720,0.642660,0.650630,0.407697,14540800
2016-07-12,0.653750,0.653750,0.639060,0.653130,0.409264,3404800
2016-07-13,0.654690,0.663910,0.652500,0.656250,0.411219,4236800
2016-07-14,0.663910,0.669380,0.656410,0.666410,0.417586,9689600
2016-07-15,0.669380,0.669380,0.659380,0.665000,0.416702,3545600
2016-07-18,0.664690,0.670940,0.662190,0.664530,0.416407,6425600
2016-07-19,0.668750,0.680630,0.665160,0.671880,0.421013,3782400
2016-07-20,0.672340,0.677970,0.666090,0.674220,0.422479,6310400
2016-07-21,0.670780,0.678910,0.670310,0.671880,0.421013,10534400
2016-07-22,0.676090,0.679530,0.670000,0.672340,0.421301,3897600
2016-07-25,0.672340,0.712340,0.671880,0.705940,0.442356,7398400
2016-07-26,0.705940,0.711090,0.699690,0.707970,0.443628,8320000
2016-07-27,0.705470,0.707190,0.696880,0.703750,0.440984,8748800
2016-07-28,0.699530,0.700470,0.688440,0.688440,0.431390,6534400
2016-07-29,0.687500,0.718750,0.687500,0.718750,0.450383,15936000
2016-08-01,0.721090,0.729060,0.710940,0.718750,0.450383,7456000
2016-08-02,0.718750,0.720310,0.671880,0.685160,0.429335,21030400
2016-08-03,0.691410,0.711720,0.690470,0.693750,0.434717,27692800
2016-08-04,0.718750,0.782810,0.716250,0.781250,0.489547,46284800
2016-08-05,0.812500,0.834530,0.790630,0.828130,0.518922,16198400
2016-08-08,0.835000,0.843590,0.821090,0.828910,0.519411,11136000
2016-08-09,0.835940,0.882810,0.835780,0.882810,0.553186,20851200
2016-08-10,0.881720,0.909380,0.881090,0.909380,0.569835,14835200
2016-08-11,0.913910,0.921880,0.867500,0.921880,0.577668,16275200
2016-08-12,0.921720,0.937500,0.913910,0.937030,0.587161,5612800
2016-08-15,0.936880,0.945310,0.913910,0.928910,0.582073,10259200
2016-08-16,0.928910,0.976250,0.928130,0.970940,0.608410,22195200
2016-08-17,0.971880,0.989530,0.954380,0.987500,0.618787,8211200
2016-08-18,0.985780,0.991410,0.965630,0.965630,0.605083,7500800
2016-08-19,0.975000,0.977500,0.955470,0.957810,0.600182,4153600
2016-08-22,0.957810,0.978750,0.943280,0.965630,0.605083,13670400
2016-08-23,0.962030,0.986560,0.962030,0.982810,0.615848,10572800
2016-08-24,0.983590,0.993590,0.971250,0.982810,0.615848,11046400
2016-08-25,0.973440,0.981250,0.965000,0.965000,0.604688,1945600
2016-08-26,0.963750,0.982810,0.946880,0.970000,0.607821,11091200
2016-08-29,0.965000,0.982810,0.953130,0.982810,0.615848,6361600
2016-08-30,0.977030,0.980470,0.953130,0.953910,0.597739,13433600
2016-08-31,0.956250,0.960160,0.935160,0.945310,0.592350,6438400
2016-09-01,0.944840,0.996250,0.939380,0.988440,0.619376,22278400
2016-09-02,0.992810,1.027340,0.984840,1.027340,0.643751,24332800
2016-09-05,1.031250,1.039060,1.030940,1.030940,0.646007,2726400
2016-09-06,1.030780,1.032970,1.019380,1.032810,0.647179,2579200
2016-09-08,1.026560,1.040630,1.016410,1.029690,0.645224,6784000
2016-09-09,1.028750,1.034530,1.010940,1.029530,0.645124,11609600
2016-09-12,1.021090,1.032810,1.004220,1.026560,0.643263,5779200
2016-09-13,1.024060,1.026560,0.953280,0.968750,0.607038,9715200
2016-09-14,0.978590,0.978750,0.955780,0.962030,0.602827,9216000
2016-09-15,0.963440,0.979690,0.959380,0.969690,0.607627,4358400
2016-09-16,0.966560,0.986880,0.925000,0.976560,0.611932,7321600
2016-09-19,0.982030,1.010000,0.978750,1.003130,0.628581,9171200
2016-09-20,0.999690,1.027340,0.989690,1.021880,0.640330,7040000
2016-09-21,1.021880,1.092660,1.021880,1.089220,0.682527,17734400
2016-09-22,1.093750,1.115630,1.068750,1.100470,0.689576,10361600
2016-09-23,1.107340,1.114220,1.087660,1.087660,0.681549,5068800
2016-09-26,1.091410,1.111410,1.091410,1.111410,0.696431,6630400
2016-09-27,1.117030,1.162500,1.112190,1.160940,0.727468,13056000
2016-09-28,1.166880,1.179690,1.147660,1.171880,0.734323,7827200
2016-09-29,1.158440,1.182190,1.155000,1.174060,0.735689,4006400
2016-09-30,1.177190,1.195310,1.157500,1.195310,0.749005,15731200
2016-10-03,1.203280,1.230780,1.191560,1.215780,0.761832,7315200
2016-10-04,1.215780,1.236720,1.209380,1.234380,0.773487,5568000
2016-10-05,1.233130,1.265160,1.230470,1.264840,0.792574,7974400
2016-10-06,1.259530,1.292970,1.259530,1.292970,0.810200,4134400
2016-10-07,1.295310,1.328130,1.295310,1.328130,0.832232,12582400
2016-10-10,1.335940,1.414060,1.335940,1.414060,0.886078,11334400
2016-10-11,1.442190,1.458590,1.360000,1.412030,0.884806,15884800
2016-10-13,1.410160,1.418440,1.359380,1.382810,0.866496,10470400
2016-10-14,1.400940,1.429530,1.382500,1.421560,0.890777,7724800
2016-10-17,1.430470,1.439060,1.402340,1.406250,0.881184,3929600
2016-10-18,1.402340,1.426250,1.382970,1.421880,0.890978,11136000
2016-10-19,1.415160,1.437340,1.409060,1.437340,0.900665,4179200
2016-10-20,1.435160,1.441250,1.403910,1.437500,0.900766,7123200
2016-10-21,1.425160,1.454530,1.419690,1.453440,0.910754,6604800
2016-10-24,1.453440,1.544840,1.449220,1.534690,0.961667,5971200
2016-10-25,1.534530,1.565630,1.296880,1.296880,0.812650,19769600
2016-10-26,1.289060,1.289060,1.048750,1.085940,0.680471,29337600
2016-10-27,1.156250,1.432810,1.140780,1.421720,0.890878,31814400
2016-10-28,1.421090,1.460940,1.305470,1.359220,0.851714,17932800
2016-10-31,1.484380,1.512500,1.396880,1.444690,0.905271,18803200
2016-11-01,1.445310,1.460940,1.409380,1.439060,0.901743,15929600
2016-11-03,1.435630,1.453130,1.375000,1.437500,0.900766,9433600
2016-11-04,1.431250,1.452970,1.409840,1.450160,0.908699,6617600
2016-11-07,1.450000,1.481250,1.438440,1.468750,0.920347,5504000
2016-11-08,1.453130,1.483750,1.421880,1.482970,0.929258,5408000
2016-11-09,1.406250,1.531090,1.398440,1.531090,0.959411,11692800
2016-11-10,1.530940,1.546250,1.428750,1.481720,0.928475,8659200
2016-11-11,1.460940,1.513280,1.428280,1.480160,0.927497,5932800
2016-11-14,1.500000,1.500000,1.438280,1.439060,0.901743,3603200
2016-11-16,1.451250,1.483440,1.426720,1.431410,0.896949,4960000
2016-11-17,1.437500,1.457970,1.410780,1.433750,0.898416,5049600
2016-11-18,1.449840,1.461090,1.419060,1.457810,0.913492,6745600
2016-11-21,1.459220,1.499220,1.453130,1.499220,0.939441,3084800
2016-11-22,1.498130,1.508750,1.477970,1.508130,0.945024,6950400
2016-11-23,1.507660,1.538590,1.479690,1.537340,0.963327,7212800
2016-11-24,1.518910,1.531250,1.518910,1.521880,0.953640,646400
2016-11-25,1.524840,1.531250,1.492190,1.521880,0.953640,4332800
2016-11-28,1.520470,1.560940,1.520470,1.534530,0.961567,6592000
2016-11-29,1.532500,1.609220,1.527970,1.580470,0.990353,6726400
2016-11-30,1.595310,1.625000,1.590310,1.625000,1.018257,8345600
2016-12-01,1.609380,1.623280,1.570310,1.570310,0.983987,6016000
2016-12-02,1.566560,1.567500,1.508910,1.546880,0.969305,7686400
2016-12-05,1.565630,1.568590,1.518910,1.528130,0.957556,3859200
2016-12-06,1.516560,1.592970,1.509380,1.592970,0.998186,8166400
2016-12-07,1.600780,1.607810,1.580630,1.599220,1.002102,5529600
2016-12-08,1.597190,1.685470,1.597190,1.646720,1.031867,7936000
2016-12-09,1.648440,1.675780,1.621250,1.659380,1.039800,4505600
2016-12-12,1.654690,1.659380,1.615780,1.617340,1.013457,4550400
2016-12-13,1.609530,1.665160,1.609380,1.645310,1.030983,7360000
2016-12-14,1.642500,1.687030,1.609530,1.609530,1.008563,7155200
2016-12-15,1.619220,1.670310,1.617190,1.658590,1.039305,8486400
2016-12-16,1.665630,1.687500,1.635160,1.671880,1.047633,5152000
2016-12-19,1.663910,1.674840,1.637500,1.637500,1.026089,4294400
2016-12-20,1.656090,1.656090,1.589220,1.621090,1.015807,3513600
2016-12-21,1.662810,1.662810,1.662810,1.662810,1.041949,6931200
2016-12-22,1.671720,1.674840,1.645310,1.652340,1.035388,1689600
2016-12-23,1.642340,1.665630,1.642340,1.653130,1.035884,1388800
2016-12-26,1.646560,1.659060,1.646410,1.656250,1.037839,704000
2016-12-27,1.656250,1.659380,1.631250,1.639060,1.027067,1363200
2016-12-28,1.640630,1.661250,1.625000,1.658280,1.039111,2009600
2016-12-29,1.671720,1.671720,1.626410,1.658910,1.039505,2067200
2017-01-02,1.641090,1.647810,1.589220,1.589220,0.995836,4006400
2017-01-03,1.601410,1.629380,1.562500,1.584380,0.992804,3206400
2017-01-04,1.578130,1.585160,1.485940,1.500000,0.939929,6867200
2017-01-05,1.507190,1.551560,1.507030,1.551560,0.972238,6905600
2017-01-06,1.551560,1.560310,1.531250,1.541560,0.965972,1600000
2017-01-09,1.541720,1.546880,1.471410,1.471410,0.922014,7462400
2017-01-10,1.478130,1.531250,1.476720,1.506410,0.943946,4992000
2017-01-11,1.499530,1.535940,1.499530,1.523440,0.954617,7187200
2017-01-12,1.543750,1.632660,1.540160,1.625000,1.018257,10304000
2017-01-13,1.624840,1.670000,1.612500,1.656250,1.037839,5792000
2017-01-16,1.650470,1.650470,1.613590,1.623590,1.017373,4761600
2017-01-17,1.625000,1.660310,1.613280,1.656250,1.037839,4761600
2017-01-18,1.656250,1.671720,1.653910,1.664840,1.043221,2604800
2017-01-19,1.664840,1.681250,1.650940,1.678130,1.051549,3840000
2017-01-20,1.661880,1.875000,1.661880,1.873440,1.173934,18700800
2017-01-23,1.873440,1.972340,1.815780,1.953130,1.223869,6924800
2017-01-24,1.953130,2.038130,1.918750,2.038130,1.277132,8627200
2017-01-26,2.045160,2.057810,1.968280,1.992500,1.248539,6630400
2017-01-27,1.976880,2.004690,1.891720,1.942030,1.216914,3302400
2017-01-30,1.952190,1.968590,1.815780,1.821880,1.141626,2451200
2017-01-31,1.840160,1.999840,1.840160,1.999840,1.253139,4915200
2017-02-01,2.015630,2.031250,1.882190,1.984380,1.243451,7027200
2017-02-02,1.983440,1.991090,1.937810,1.984380,1.243451,9075200
2017-02-03,1.976560,2.003750,1.957030,1.984380,1.243451,2688000
2017-02-06,1.967810,2.171720,1.967810,2.171720,1.360842,6220800
2017-02-07,2.187660,2.222500,2.171880,2.187500,1.370730,3558400
2017-02-08,2.201090,2.218750,2.132810,2.140630,1.341360,5126400
2017-02-09,2.163590,2.163590,2.140630,2.140630,1.341360,2124800
2017-02-10,2.145470,2.171880,2.145470,2.160630,1.353893,4006400
2017-02-13,2.160780,2.406250,2.160780,2.375000,1.488221,5920000
2017-02-14,2.401560,2.506560,2.328130,2.335940,1.463746,6035200
2017-02-15,2.359380,2.439220,2.343750,2.406250,1.507803,6604800
2017-02-16,2.423440,2.449530,2.395000,2.437500,1.527385,6630400
2017-02-17,2.437500,2.558910,2.429840,2.555470,1.601307,9574400
2017-02-20,2.671880,2.765630,2.603280,2.750000,1.723204,7052800
2017-02-21,2.781250,2.996880,2.750940,2.992190,1.874965,11552000
2017-02-22,2.992970,3.046880,2.920940,3.026090,1.896207,14630400
2017-02-23,3.041560,3.204380,2.990780,3.204380,2.007927,15878400
2017-02-24,3.168590,3.406250,3.049380,3.251720,2.037591,9945600
2017-03-01,3.317810,3.406250,3.314060,3.359380,2.105053,8601600
2017-03-02,3.364220,3.379220,3.031250,3.093750,1.938604,10137600
2017-03-03,3.062500,3.187500,2.950000,3.047030,1.909329,6828800
2017-03-06,3.062500,3.171880,3.018750,3.047190,1.909429,3392000
2017-03-07,3.062500,3.062500,2.757660,2.892190,1.812303,10905600
2017-03-08,2.925000,2.925000,2.579840,2.750000,1.723204,12883200
2017-03-09,2.724840,2.929220,2.578750,2.898280,1.816119,10547200
2017-03-10,2.965470,2.968750,2.670000,2.671880,1.674252,7392000
2017-03-13,2.734380,2.765630,2.582970,2.657190,1.665047,5766400
2017-03-14,2.653590,2.703130,2.592190,2.703130,1.693834,8864000
2017-03-15,2.693590,2.745160,2.612810,2.745160,1.720171,4480000
2017-03-16,2.781720,3.061720,2.781720,3.061720,1.918533,9049600
2017-03-17,3.078280,3.078280,2.873440,2.873440,1.800554,6316800
2017-03-20,2.873440,3.093750,2.840940,3.054840,1.914222,5286400
2017-03-21,3.062340,3.062340,2.844840,2.875000,1.801531,6848000
2017-03-22,2.881410,2.898280,2.817500,2.849380,1.785477,3980800
2017-03-23,2.859380,2.957810,2.857340,2.953130,1.850489,1849600
2017-03-24,2.968750,2.968750,2.832190,2.845310,1.782927,3916800
2017-03-27,2.802660,2.835940,2.761720,2.835940,1.777055,4448000
2017-03-28,2.864840,2.865630,2.741880,2.760160,1.729570,5273600
2017-03-29,2.769530,2.825310,2.748440,2.817970,1.765795,3001600
2017-03-30,2.797500,2.842340,2.757810,2.828130,1.772162,1881600
2017-03-31,2.826250,2.960780,2.767190,2.767190,1.733975,9177600
2017-04-03,2.789220,2.920310,2.765780,2.859220,1.791643,3072000
2017-04-04,2.875000,2.937500,2.814060,2.871720,1.799476,3884800
2017-04-05,2.888130,2.919380,2.843590,2.919220,1.829240,9350400
2017-04-06,2.890000,2.937500,2.885630,2.937500,1.840695,2720000
2017-04-07,2.904220,2.956250,2.898910,2.930470,1.836290,2995200
2017-04-10,2.922030,2.922190,2.843910,2.890630,1.811325,2873600
2017-04-11,2.897970,2.926720,2.823750,2.926720,1.833940,4384000
2017-04-12,2.886090,2.893280,2.786880,2.804220,1.757179,5510400
2017-04-13,2.804220,2.843750,2.640630,2.687660,1.684140,2892800
2017-04-17,2.718750,2.964840,2.664530,2.964840,1.857826,5670400
2017-04-18,2.905940,3.076410,2.898440,3.076410,1.927739,6688000
2017-04-19,3.075000,3.250000,3.054690,3.218750,2.016932,6092800
2017-04-20,3.218590,3.348440,3.189530,3.346880,2.097220,4153600
2017-04-24,3.361720,3.499840,3.228910,3.281250,2.056095,8492800
2017-04-25,3.264690,3.354530,3.264690,3.273440,2.051201,3603200
2017-04-26,3.265630,3.329690,3.265310,3.299060,2.999334,2246400
2017-04-27,3.312190,3.468440,3.312190,3.468440,3.153326,14240000
2017-04-28,3.460940,3.699380,3.421880,3.481090,3.164826,9280000
2017-05-02,3.562340,3.612340,3.468910,3.577810,3.252759,4601600
2017-05-03,3.585940,3.639840,3.495780,3.593750,3.267251,4665600
2017-05-04,3.562660,3.618750,3.514380,3.546880,3.224639,7449600
2017-05-05,3.984380,4.265630,3.937500,4.046880,3.679213,17075200
2017-05-08,3.968590,4.154690,3.847500,4.109380,3.736035,5740800
2017-05-09,4.125000,4.248440,4.125000,4.237810,3.852796,5056000
2017-05-10,4.264060,4.375000,4.263910,4.375000,3.977523,6995200
2017-05-11,4.062660,4.259220,4.062660,4.117190,3.743135,12748800
2017-05-12,4.117340,4.218750,4.033130,4.140630,3.764446,8243200
2017-05-15,4.171410,4.257810,4.081410,4.257810,3.870980,9081600
2017-05-16,4.258590,4.413280,4.258590,4.406250,4.005934,5798400
2017-05-17,4.390000,4.406250,4.328130,4.383440,3.985196,6393600
2017-05-18,3.859220,3.928750,3.596250,3.671880,3.338282,11769600
2017-05-19,3.906250,4.062500,3.882810,3.882810,3.530049,9625600
2017-05-22,3.828590,3.859380,3.452500,3.466880,3.151907,6259200
2017-05-23,3.586090,3.832810,3.461090,3.779530,3.436152,6809600
2017-05-24,3.812500,3.945310,3.812500,3.901250,3.546814,5107200
2017-05-25,3.890630,3.980470,3.828130,3.886410,3.533322,6214400
2017-05-26,3.951090,3.984380,3.916720,3.984380,3.622391,4089600
2017-05-29,3.984380,3.984380,3.984380,3.984380,3.622391,0
2017-05-30,4.039060,4.109220,4.032810,4.062500,3.693414,2592000
2017-05-31,4.085940,4.132810,3.910630,3.921880,3.565569,6726400
2017-06-01,3.960160,4.031090,3.774690,3.869060,3.517548,4934400
2017-06-02,3.921880,3.943590,3.726560,3.773440,3.430616,10406400
2017-06-05,3.765630,3.789220,3.702970,3.702970,3.366548,6080000
2017-06-06,3.688590,3.742190,3.531250,3.703130,3.366693,8352000
2017-06-07,3.745470,3.906250,3.722340,3.898280,3.544113,7001600
2017-06-08,3.898280,4.069690,3.851560,4.018910,3.653784,6860800
2017-06-09,4.039220,4.091410,3.924060,3.937500,3.579770,4364800
2017-06-12,3.906250,4.012660,3.860630,3.879840,3.527349,5401600
2017-06-13,3.911250,3.994840,3.844690,3.994840,3.631901,5536000
2017-06-14,4.006880,4.062340,3.973590,4.015630,3.650802,6329600
2017-06-15,4.015630,4.015630,4.015630,4.015630,3.650802,0
2017-06-16,4.015630,4.046880,3.880000,4.046880,3.679213,6444800
2017-06-19,3.987340,4.060940,3.981880,4.015630,3.650802,4051200
2017-06-20,4.015470,4.015470,3.841720,3.841720,3.492692,8281600
2017-06-21,3.912030,3.936880,3.805000,3.828130,3.480337,6694400
2017-06-22,3.859530,3.868750,3.734380,3.734380,3.395104,6419200
2017-06-23,3.784530,3.867190,3.718590,3.823280,3.475928,9977600
2017-06-26,3.843750,3.933910,3.816410,3.921880,3.565569,4044800
2017-06-27,3.921880,3.938280,3.779060,3.843750,3.494538,4262400
2017-06-28,3.874840,3.875000,3.765630,3.765630,3.423515,5216000
2017-06-29,3.803440,3.890630,3.778440,3.882500,3.529767,5107200
2017-06-30,3.867660,4.031250,3.867660,4.000000,3.636592,6675200
2017-07-03,3.992190,4.062500,3.992190,4.062500,3.693414,3660800
2017-07-04,4.062340,4.091090,4.034380,4.062500,3.693414,2521600
2017-07-05,4.031250,4.070310,4.026410,4.062500,3.693414,6880000
2017-07-06,4.046720,4.058280,4.015630,4.053130,3.684895,10931200
2017-07-07,4.046880,4.484380,4.046880,4.460780,4.055509,17798400
2017-07-10,4.460780,4.654690,4.431720,4.653440,4.230666,13516800
2017-07-11,4.671560,4.777810,4.641410,4.749840,4.318307,8659200
2017-07-12,4.822500,4.952810,4.787810,4.921880,4.474718,8582400
2017-07-13,4.953130,5.000000,4.687500,4.718750,4.290042,13580800
2017-07-14,4.710940,4.950000,4.710940,4.937500,4.488918,6540800
2017-07-17,4.937500,5.182810,4.937500,5.156880,4.688367,9305600
2017-07-18,5.234530,5.452970,5.234530,5.375000,4.886671,12787200
2017-07-19,5.484380,5.553130,5.296880,5.392190,4.902299,15456000
2017-07-20,5.392190,5.484380,5.359380,5.443440,4.948893,7212800
2017-07-21,5.443750,5.503280,5.234530,5.235940,4.760245,9408000
2017-07-24,5.330630,5.379690,5.223590,5.234380,4.758826,5382400
2017-07-25,5.312500,5.456090,5.234380,5.412660,4.920909,8499200
2017-07-26,5.421880,5.456250,5.320310,5.371090,4.883116,6329600
2017-07-27,5.437500,5.445310,5.314530,5.437810,4.943774,5817600
2017-07-28,5.392340,5.728590,5.375000,5.728590,5.208137,10560000
2017-07-31,5.859380,5.960630,5.632810,5.732500,5.211691,14201600
2017-08-01,6.015470,6.016250,5.732500,5.786720,5.260985,15616000
2017-08-02,5.736090,5.882500,5.657970,5.810630,5.282722,15494400
2017-08-03,5.890630,5.890630,5.726560,5.819380,5.290678,11315200
2017-08-04,5.843590,6.140630,5.765780,6.140630,5.582741,17798400
2017-08-07,6.156250,6.358440,6.140630,6.250000,5.682175,17555200
2017-08-08,6.254840,6.296560,6.026090,6.162190,5.602343,22348800
2017-08-09,6.093910,6.437190,6.078280,6.335470,5.759880,13292800
2017-08-10,6.335470,6.429690,6.156410,6.196410,5.633454,9593600
2017-08-11,6.187500,6.468280,6.187500,6.468280,5.880624,10950400
2017-08-14,6.484380,6.992190,6.437500,6.963440,6.330797,14060800
2017-08-15,7.092030,7.255780,7.008130,7.097810,6.452960,12352000
2017-08-16,7.226560,7.667030,7.171880,7.656250,6.960664,16684800
2017-08-17,7.937500,7.952660,6.906250,7.046880,6.406657,24588800
2017-08-18,6.765630,7.327970,6.640630,7.156250,6.506091,17510400
2017-08-21,7.220310,7.500000,7.220310,7.390630,6.719176,12723200
2017-08-22,7.446250,7.485470,7.218750,7.312030,6.647717,8006400
2017-08-23,7.187500,7.263750,7.031250,7.235780,6.578394,7961600
2017-08-24,7.205160,7.515630,7.178280,7.454690,6.777416,9977600
2017-08-25,7.500000,7.553750,7.367190,7.480780,6.801136,9286400
2017-08-28,7.500000,7.835940,7.500000,7.718590,7.017341,9107200
2017-08-29,7.671880,7.789060,7.593910,7.750000,7.045897,4544000
2017-08-30,7.781250,8.124840,7.734380,8.046880,7.315804,10950400
2017-08-31,8.101560,8.906250,8.101560,8.875000,8.068688,21753600
2017-09-01,9.046880,9.437340,8.772190,8.814690,8.013858,21734400
2017-09-04,8.843750,9.718750,8.671880,9.715470,8.832800,16883200
2017-09-05,9.970000,10.800000,9.820000,10.250000,9.318768,23837600
2017-09-06,10.837500,10.870000,10.437500,10.676300,9.706337,11569600
2017-09-07,10.676300,10.676300,10.676300,10.676300,9.706337,0
2017-09-08,10.782500,10.912500,9.750000,9.865000,8.968745,17792800
2017-09-11,10.213700,10.313800,9.625000,9.787500,8.898287,14369600
2017-09-12,8.625000,9.056250,7.952500,8.627500,7.843674,42956800
2017-09-13,8.785000,9.118750,8.250000,9.037500,8.216425,22452000
2017-09-14,9.138750,10.298700,9.087500,10.250000,9.318768,37460000
2017-09-15,10.537500,10.875000,10.351200,10.398800,9.454047,28045600
2017-09-18,10.670000,10.670000,9.645000,10.156200,9.233490,18334400
2017-09-19,10.062500,10.407500,9.815000,9.856250,8.960791,14454400
2017-09-20,10.081300,10.113800,9.321250,9.437500,8.580084,22551200
2017-09-21,9.437500,9.562500,9.062500,9.516250,8.651680,12079200
2017-09-22,9.637500,9.718750,9.322500,9.381250,8.528944,7521600
2017-09-25,9.232500,9.400000,8.916250,8.975000,8.159603,13393600
2017-09-26,9.012500,9.417500,8.565000,9.248750,8.408483,21027200
2017-09-27,9.231250,9.272500,8.517500,8.538750,7.762987,22576800
2017-09-28,9.000000,9.125000,8.640000,8.843750,8.040278,37570400
2017-09-29,8.725000,9.312500,8.687500,9.276250,8.433484,39920000
2017-10-02,9.481250,9.758750,9.303750,9.735000,8.850555,25548000
2017-10-03,9.832500,10.053800,9.500000,9.873750,8.976700,20149600
2017-10-04,9.810000,9.937500,9.686250,9.937500,9.034657,12120000
2017-10-05,9.937500,10.000000,9.652500,9.800000,8.909650,17078400
2017-10-06,9.748750,9.996250,9.577500,9.962500,9.057386,12594400
2017-10-09,10.062500,10.087500,9.630000,9.723750,8.840327,9711200
2017-10-10,9.793750,9.962500,9.675000,9.952500,9.048296,7331200
2017-10-11,9.900000,10.000000,9.625000,9.625000,8.750550,11178400
2017-10-12,9.625000,9.625000,9.625000,9.625000,8.750550,0
2017-10-13,8.650000,9.143750,8.600000,9.087500,8.261882,42408800
2017-10-16,9.150000,9.343750,8.616250,8.662500,7.875495,25596000
2017-10-17,8.752500,8.890000,7.540000,7.975000,7.250455,45944000
2017-10-18,8.206250,8.840000,8.101250,8.840000,8.036868,40880000
2017-10-19,8.875000,9.058750,8.415000,8.748750,7.953908,16931200
2017-10-20,8.875000,9.062500,8.760000,9.056250,8.233471,16222400
2017-10-23,9.062500,9.187500,8.587500,8.650000,7.864130,13965600
2017-10-24,8.772500,8.858750,8.323750,8.600000,7.818673,17066400
2017-10-25,8.662500,8.718750,8.413750,8.602500,7.820946,8868000
2017-10-26,8.631250,8.677500,8.073750,8.210000,7.464105,16231200
2017-10-27,8.236250,8.557500,7.895000,8.000000,7.273184,17941600
2017-10-30,8.018750,8.037500,7.622500,7.906250,7.187952,15576800
2017-10-31,8.000000,8.100000,7.726250,7.968750,7.244773,12498400
2017-11-01,8.625000,8.687500,8.328750,8.373750,7.612978,26064800
2017-11-02,8.373750,8.373750,8.373750,8.373750,7.612978,0
2017-11-03,8.375000,8.436250,7.575000,7.691250,6.992484,29713600
2017-11-06,7.808750,7.837500,7.125000,7.125000,6.477680,27769600
2017-11-07,6.956250,6.956250,6.375000,6.446250,5.860595,47896000
2017-11-08,6.500000,6.898750,6.487500,6.890000,6.264030,26284000
2017-11-09,6.906250,6.912500,6.392500,6.465000,5.877642,21951200
2017-11-10,6.468750,6.671250,5.982500,6.132500,5.575351,32628000
2017-11-13,6.131250,6.515000,5.937500,6.392500,5.811728,24824800
2017-11-14,6.492500,6.936250,6.457500,6.865000,6.241301,30248800
2017-11-15,6.865000,6.865000,6.865000,6.865000,6.241301,0
2017-11-16,7.063750,7.373750,6.963750,7.125000,6.477680,30301600
2017-11-17,7.312500,7.496250,7.263750,7.412500,6.739059,19686400
2017-11-20,7.412500,7.412500,7.412500,7.412500,6.739059,0
2017-11-21,7.537500,7.675000,7.500000,7.575000,6.886796,19566400
2017-11-22,7.563750,7.672500,7.151250,7.541250,6.856112,22286400
2017-11-23,7.473750,7.473750,7.250000,7.338750,6.672010,8808000
2017-11-24,7.357500,7.681250,7.280000,7.681250,6.983393,11091200
2017-11-27,7.750000,7.787500,7.375000,7.448750,6.772016,18516800
2017-11-28,7.486250,7.610000,7.296250,7.346250,6.678828,9348000
2017-11-29,7.373750,7.443750,7.191250,7.275000,6.614051,11382400
2017-11-30,7.275000,7.278750,6.858750,7.102500,6.457224,22813600
2017-12-01,7.125000,7.393750,6.905000,7.276250,6.615189,16908800
2017-12-04,7.381250,7.381250,7.150000,7.212500,6.557230,10204800
